,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
633,0.0006484526201428833,0.6810073737279123,0.13450675277613872,0.036703239387419595,0.006382056559183846,0.09123013496466807,0.013342881601832748,0.7098163141291307,0.055298075909789766,0.031912836832320615,0.0015121020566406058,0.018161741159842055
634,0.001051186401871374,0.5766865554207429,0.30305531789812157,0.03592894562080985,0.005390211995059403,0.0731402721808055,0.21420010048920352,0.719997185652515,0.06070891192422617,0.02574024435884422,0.0014007140579394108,0.017082698868815003
635,0.0009505727667309778,0.5948689725179969,0.4177217111358682,0.03629223420777158,0.007530750917243404,0.07838708482417743,0.3739926632696502,0.5662309586444164,0.05090720159595041,0.02858269153308272,0.0026139858062107714,0.014725603343028604
636,0.001236493438692421,0.7229994095034852,0.16559040031034808,0.05145902200199415,0.007703992813075865,0.10228141825170194,0.2147335646193202,0.6181424008173003,0.0831994085801723,0.03392998837080165,0.0026665706008784937,0.01975463328951109
637,0.0006386806733434076,0.5791971236101682,0.12341172364585508,0.024565664207237874,0.0057634354246109435,0.09145965913488106,0.06097134273399314,0.7913380394635942,0.09621071302425929,0.027819304031445436,0.0019454724317856551,0.01818447368705207
638,0.0011297607002668016,0.5163351836629805,0.36597098079224644,0.030761067651283284,0.006491415144562448,0.07833352348687594,0.09092314727647768,0.7610666345774094,0.06376853470583614,0.023992315458939536,0.0030444755325365453,0.014023312248525028
639,0.0003903360534528668,0.5593516174960109,0.22123374208010277,0.03350364909889231,0.006071280240592576,0.08301691858068865,0.3050634386805798,0.7300158216081721,0.056347047927138606,0.025599977415785652,0.002545489790118778,0.017505819041787326
640,0.0009180597091098184,0.5092425351205978,0.19386170109709064,0.03197446814533389,0.006600678219355839,0.06721377803771615,0.09631434928122223,0.8280170033956615,0.043749638263481674,0.022930715800019697,0.0012599803859186984,0.013234915873088183
641,0.0009911633055532361,0.6751352960670728,0.4265347760496895,0.04377817822245382,0.008771838942646338,0.10953838025383585,0.23912356805932483,0.5343741262800312,0.06462149753536844,0.03219549362810924,0.002949239724347677,0.017616191893543336
642,0.0007646044618075775,0.5386082556671262,0.3600161326822403,0.04382821883760716,0.006725554874248784,0.06454473385099604,0.34141593754729,0.6712710864273215,0.07843537357016016,0.02633865294444088,0.001719675067200492,0.011759011865362374
643,0.00121911497514504,0.8240399316914294,0.05132146141034776,0.04294294046057748,0.010097537442620702,0.14792525864407036,0.09702034134032939,0.5192846952985242,0.11491934346660802,0.03680758012670821,0.003917468892966369,0.029133011644251167
644,0.0009716824966312683,0.7148841337697955,0.22641600554582328,0.031180221643809975,0.009293195048252536,0.10927221125093095,0.14734507599945337,0.6260099555928034,0.096344237475569,0.03488877228081742,0.003078269091844567,0.02384507314261874
645,0.0008946245878433593,0.5591611214362401,0.22795063528419496,0.03789022506093391,0.0070547580799432755,0.09291266371196588,0.06972778403455103,0.7852895008021685,0.0527813124422097,0.026198644067111466,0.0011211331136714122,0.015597729954500358
646,0.0012467715702524718,0.5381929667719655,0.22660498735955423,0.027074929669300526,0.007420650179166332,0.08021833412563964,0.1931614815089467,0.7815965717220925,0.0503826874517204,0.02518180418365653,0.0024596643764390413,0.019766373312789253
647,0.0005203539714678845,0.570483567801132,0.1009567130305113,0.0433238177996948,0.007350120173660876,0.05779921090690784,0.21523532232407588,0.7785998601552344,0.07423977557776922,0.027397740800994486,0.001865346118412055,0.016570991318082484
